ID	ABCG1	ABCG2	ABCG4	ABCG5	ABCG8	Type	CancerType
TCGA-HC-7230-01A	3.618223	1.294652	0.01355596	0.04520377	0.03169803	Tumor	PRAD
TCGA-XJ-A9DI-01A	3.037978	1.821763	0.06529103	0.04616715	0	Tumor	PRAD
TCGA-KC-A4BN-01A	3.644922	0.7242557	0.01721224	0.028898	0	Tumor	PRAD
TCGA-YL-A8S8-01A	3.211992	1.458811	0.05259021	0.05897132	0	Tumor	PRAD
TCGA-EJ-A7NF-01A	2.248737865	0.591731973	0.013839869	0.046139974	0	Tumor	PRAD
TCGA-YL-A8SA-01A	4.036862524	0.724079246	0.021864341	0	0.012902314	Tumor	PRAD
TCGA-XA-A8JR-01A	2.518898	1.014383	0.01049572	0.008851643	0	Tumor	PRAD
TCGA-EJ-8470-01A	2.361165	1.481445	0.02067379	0.05171464	0	Tumor	PRAD
TCGA-V1-A9OL-01A	2.609241029	1.415918714	0.012863919	0.014448972	0	Tumor	PRAD
TCGA-CH-5791-01A	3.281803512	0.895021125	0.025012763	0.062429038	0	Tumor	PRAD
TCGA-TP-A8TV-01A	3.478069172	1.125104527	0.026424317	0.00896316	0.012496099	Tumor	PRAD
TCGA-G9-6364-01A	2.733807459	1.935142663	0.097224797	0.060372005	0.052808903	Tumor	PRAD
TCGA-J9-A8CL-01A	2.863264178	1.045271993	0.011308957	0.056303942	0.013296355	Tumor	PRAD
TCGA-J4-A83J-11A	2.38015884	2.104290149	0.076608113	0.078858241	0	Normal	PRAD
TCGA-G9-6494-01A	3.770577	1.953023	0.06834452	0.02067199	0	Tumor	PRAD
TCGA-G9-7523-01A	2.732255938	3.001061267	0.120022536	0.017006088	0.015832006	Tumor	PRAD
TCGA-KK-A8IG-01A	2.934437	2.21306	0.05901335	0.06615612	0.03500763	Tumor	PRAD
TCGA-SU-A7E7-01A	3.298466835	1.429838706	0.032532871	0.069606166	0.021952875	Tumor	PRAD
TCGA-VN-A88M-01A	2.169916284	0.855127153	0.025549689	0.100692724	0.024060793	Tumor	PRAD
TCGA-G9-7521-01A	3.899211	0.9010641	0.005869372	0.01479557	0	Tumor	PRAD
TCGA-V1-A8WS-01A	2.506599259	0.887484273	0.034188948	0.045919359	0.016190944	Tumor	PRAD
TCGA-G9-6347-01A	1.50043667	1.746979588	0.165814734	0.067713714	0.017488658	Tumor	PRAD
TCGA-V1-A8MU-01A	2.602292	2.15641	0.07929837	0.04231687	0.01193922	Tumor	PRAD
TCGA-G9-6373-01A	3.55512206	1.278244716	0.023136057	0.131433287	0	Tumor	PRAD
TCGA-CH-5788-01A	3.029787888	0.777993203	0	0.02586064	0.035971432	Tumor	PRAD
TCGA-QU-A6IO-01A	2.184296472	0.982024887	0.017607138	0.131217979	0.00831303	Tumor	PRAD
TCGA-YL-A8HK-01A	3.359616634	1.722546787	0.103618952	0.035773142	0.010076525	Tumor	PRAD
TCGA-HC-7212-01A	3.987377	1.50172	0.0138084	0	0.01623258	Tumor	PRAD
TCGA-CH-5771-01A	3.259392	1.34937	0.04156306	0.0273823	0	Tumor	PRAD
TCGA-YL-A9WY-01A	3.111169214	1.677788958	0.06066935	0.006131331	0	Tumor	PRAD
TCGA-HC-7750-01A	2.699562982	2.308606963	0.034627715	0.067330712	0	Tumor	PRAD
TCGA-2A-A8VV-01A	1.90742	1.192716	0.02793972	0.09952983	0.054287	Tumor	PRAD
TCGA-HC-A76W-01A	2.340955	1.936848	0.05808312	0.07487781	0.02129797	Tumor	PRAD
TCGA-J4-A83K-01A	2.512632	1.433856	0.0657288	0.04952475	0.008764632	Tumor	PRAD
TCGA-G9-6343-01A	2.323045	1.044345	0.01540699	0.05130013	0	Tumor	PRAD
TCGA-EJ-7793-01A	2.68415046	1.615606365	0.02829748	0.020499434	0	Tumor	PRAD
TCGA-HC-A6AP-01A	3.458143153	1.717323879	0.073923794	0.10862802	0	Tumor	PRAD
TCGA-XQ-A8TA-01A	2.531919576	0.777901816	0.055241965	0.021742301	0.020243523	Tumor	PRAD
TCGA-EJ-A46G-01A	2.261177682	1.295308369	0.039163072	0.018995394	0.013283891	Tumor	PRAD
TCGA-J4-A6G1-01A	2.896807521	1.81433433	0.062005976	0.056393957	0.022756025	Tumor	PRAD
TCGA-HC-7736-01A	3.354543186	2.01178032	0.019357462	0.055245951	0.00653616	Tumor	PRAD
TCGA-HC-8258-01B	2.186224284	2.562321324	0.023397219	0.581221183	0	Tumor	PRAD
TCGA-ZG-A9LM-01A	2.862847	0.6380257	0.01251998	0.0417839	0.03892209	Tumor	PRAD
TCGA-KK-A7B4-01A	2.948353	0.8130516	0.01111409	0.03101091	0.008724737	Tumor	PRAD
TCGA-ZG-A9LU-01A	3.072614156	1.04582378	0.083049433	0.062667394	0	Tumor	PRAD
TCGA-FC-A5OB-01A	2.616329446	1.072180301	0	0.039475767	0	Tumor	PRAD
TCGA-G9-6351-01A	1.766628	1.400708	0.02484614	0.04164043	0	Tumor	PRAD
TCGA-EJ-5503-01A	2.344423	2.15934	0.08308949	0.02597929	0.01214615	Tumor	PRAD
TCGA-J4-AAU2-01A	3.264026222	2.031287226	0.013691578	0.075301772	0	Tumor	PRAD
TCGA-EJ-5511-01A	4.076458	1.314645	0.01290262	0.03026772	0.02419382	Tumor	PRAD
TCGA-CH-5751-01A	2.04269136	1.565344297	0.055961887	0.019111151	0.013365004	Tumor	PRAD
TCGA-CH-5792-01A	3.364648	2.116317	0.05875225	0.02730883	0	Tumor	PRAD
TCGA-KC-A7F6-01A	2.881397312	1.683701814	0.025269787	0.033975867	0	Tumor	PRAD
TCGA-EJ-5510-01A	3.268792	1.346202	0.0101635	0.05068021	0.00797794	Tumor	PRAD
TCGA-HC-7211-01A	3.382013561	1.051713518	0.018483117	0.061391871	0.007277006	Tumor	PRAD
TCGA-HC-7818-01A	2.782400281	1.40813576	0.017363612	0.057724824	0	Tumor	PRAD
TCGA-J4-A67N-01A	2.605288732	0.514022896	0.004964237	0.173553063	0.023215102	Tumor	PRAD
TCGA-EJ-5506-01A	2.623246875	1.16276136	0.041689449	0.046769235	0	Tumor	PRAD
TCGA-VP-A87H-01A	2.780005948	1.282817403	0.018960344	0.02393048	0	Tumor	PRAD
TCGA-KK-A7AV-01A	3.083165	2.285645	0.02254455	0.08370583	0	Tumor	PRAD
TCGA-VP-A87B-01A	3.452199227	1.092011549	0.015563132	0.017478764	0	Tumor	PRAD
TCGA-HC-8213-01A	3.187620011	1.057645364	0.019883201	0.074006876	0.034907489	Tumor	PRAD
TCGA-G9-6369-01A	3.523028761	1.181965596	0.055670667	0.168384606	0	Tumor	PRAD
TCGA-ZG-A9LN-01A	2.628586	1.876799	0.0612815	0.01614485	0.01128709	Tumor	PRAD
TCGA-G9-6496-11A	1.807003079	1.528757082	0.256824412	0.030447234	0	Normal	PRAD
TCGA-HC-7233-01A	3.391374	1.883215	0.01516303	0.03176755	0	Tumor	PRAD
TCGA-VN-A88K-01A	2.069093	1.3328	0.02253192	0.08185256	0.02121759	Tumor	PRAD
TCGA-EJ-7791-01A	2.93372662	2.605105175	0.055290732	0.040730714	0	Tumor	PRAD
TCGA-CH-5746-01A	2.656778	0.8662059	0.003512032	0.05238595	0.02461152	Tumor	PRAD
TCGA-EJ-7327-01A	3.475908037	1.340883951	0.029238652	0.021961763	0	Tumor	PRAD
TCGA-EJ-AB20-01A	1.73687058	2.717321399	0.288023478	0	0	Tumor	PRAD
TCGA-CH-5762-01A	2.430524	1.91984	0.0349068	0.03675401	0.0206369	Tumor	PRAD
TCGA-EJ-7318-01B	2.335244321	0.902880173	0.038018527	0.046473738	0.008217499	Tumor	PRAD
TCGA-KK-A8I5-01A	2.177396	1.085718	0.03964794	0.03821146	0.01344985	Tumor	PRAD
TCGA-EJ-5515-01A	2.529192	1.699513	0.04288317	0.02905565	0	Tumor	PRAD
TCGA-G9-6367-01A	2.018979923	1.217188581	0.03060228	0.045616846	0	Tumor	PRAD
TCGA-V1-A9O7-01A	2.87335184	2.275694702	0.06076234	0.064606062	0.007665561	Tumor	PRAD
TCGA-G9-6363-01A	2.921065762	1.903895561	0.040479932	0.06759688	0.070691013	Tumor	PRAD
TCGA-V1-A9O9-01A	3.112475647	1.724160206	0.015799206	0.065442813	0.01857064	Tumor	PRAD
TCGA-V1-A9O5-06A	2.530126	1.044259	0.06160069	0.05875254	0.0443816	Tumor	PRAD
TCGA-FC-A66V-01A	2.038805	0.7621613	0.02390939	0.008105419	0	Tumor	PRAD
TCGA-EJ-5509-01A	3.775074	1.765281	0.04356862	0.04406001	0	Tumor	PRAD
TCGA-HC-A6HX-01A	1.582865	1.436173	0.03851239	0.07998694	0	Tumor	PRAD
TCGA-V1-A9Z7-01A	3.618537	1.625023	0.09735577	0.08915293	0.009841105	Tumor	PRAD
TCGA-XJ-A83G-01A	2.494233804	0.814787336	0.019860453	0.065894605	0.01560091	Tumor	PRAD
TCGA-2A-AAYO-01A	2.930681062	2.38820469	0.035498952	0.092195026	0.023962354	Tumor	PRAD
TCGA-KK-A59X-01A	2.403684596	0.843241978	0.011530945	0.009725253	0	Tumor	PRAD
TCGA-CH-5765-01A	4.108528	1.832282	0.02142456	0.01207797	0.01683151	Tumor	PRAD
TCGA-VP-A87D-01A	2.788410217	0.86361908	0.005184508	0.017405622	0	Tumor	PRAD
TCGA-V1-A8WL-01A	2.55733923	1.968655228	0.030858434	0.051644516	0	Tumor	PRAD
TCGA-ZG-A8QW-01A	3.503049456	1.620896059	0.019877105	0.087278642	0.015614009	Tumor	PRAD
TCGA-EJ-7785-01A	3.001943	2.230459	0.02760509	0.0309871	0.01450085	Tumor	PRAD
TCGA-VN-A88R-01A	2.247612502	1.851543258	0.042343037	0.109563051	0	Tumor	PRAD
TCGA-G9-6384-01A	2.795915	1.738051	0.0305419	0.03088794	0.06393297	Tumor	PRAD
TCGA-V1-A8MK-01A	2.347168994	2.220376489	0.075363834	0.09643792	0.042212138	Tumor	PRAD
TCGA-ZG-A9L9-01A	2.50865	0.8452766	0.0700136	0.02764189	0	Tumor	PRAD
TCGA-ZG-A9LY-01A	3.082004	1.626546	0.02656946	0.02242703	0.02088139	Tumor	PRAD
TCGA-2A-A8VL-01A	2.064374617	1.432409657	0.034670788	0.082123787	0.011748022	Tumor	PRAD
TCGA-EJ-5522-01A	2.811601185	1.496534591	0.028982387	0.034138711	0	Tumor	PRAD
TCGA-EJ-7794-11A	2.145244	3.304737	0.09819802	0.03137873	0	Normal	PRAD
TCGA-HC-7211-11A	2.600731	6.616212	0.1140616	0.02055137	0	Normal	PRAD
TCGA-EJ-A65E-01A	2.289540105	1.138173729	0.046573207	0.039354279	0.011095158	Tumor	PRAD
TCGA-HC-7738-11A	1.948446845	5.545194855	0.199882622	0.053974965	0.032531568	Normal	PRAD
TCGA-CH-5767-11B	2.434086	1.856231	0.03690025	0.05359803	0.01167924	Normal	PRAD
TCGA-EJ-A7NK-01A	2.591609196	1.05723788	0.091587252	0.10562451	0	Tumor	PRAD
TCGA-EJ-5496-01A	2.445811046	1.432981852	0.004955079	0.057414053	0.023172545	Tumor	PRAD
TCGA-EJ-7797-11A	1.920591657	3.06679724	0.143166766	0.10411887	0.014992784	Normal	PRAD
TCGA-HC-7081-01A	3.133129	1.486952	0.05826887	0	0.01266414	Tumor	PRAD
TCGA-EJ-7315-01A	3.982783	1.873948	0.0215371	0	0	Tumor	PRAD
TCGA-HC-7748-01A	2.828733	1.661993	0.03824783	0.03230493	0.01297072	Tumor	PRAD
TCGA-KK-A8II-01A	3.301198	0.6056964	0.01182646	0.03949138	0.009284449	Tumor	PRAD
TCGA-J9-A8CK-01A	2.717060085	1.495702829	0.049215779	0.067450468	0	Tumor	PRAD
TCGA-EJ-5502-01A	3.354362	1.623047	0.05223406	0.03376079	0.005947908	Tumor	PRAD
TCGA-HC-A76X-01A	2.929451	1.218178	0.03888428	0.03533934	0.02124495	Tumor	PRAD
TCGA-J9-A8CM-01A	3.047800041	1.560478404	0.027822226	0.028137749	0.013160533	Tumor	PRAD
TCGA-KK-A7B0-01A	2.933395831	1.17759744	0.050874542	0.04684496	0	Tumor	PRAD
TCGA-J4-A67T-01A	3.543217	0.7893826	0	0.07295368	0.01040764	Tumor	PRAD
TCGA-HI-7168-01A	2.62346	1.451994	0.229273	0.03092749	0.01735001	Tumor	PRAD
TCGA-KK-A59Y-01A	2.686633895	0.806865789	0.011724483	0.048778772	0.040964727	Tumor	PRAD
TCGA-Y6-A9XI-01A	3.577814696	1.50743685	0.025723704	0.017395782	0.012163222	Tumor	PRAD
TCGA-G9-6356-11A	2.449467759	1.127798451	0.00692266	0.062945297	0	Normal	PRAD
TCGA-V1-A9OY-01A	2.36552691	2.02180912	0.035443084	0.034157152	0	Tumor	PRAD
TCGA-KC-A4BL-01A	2.288151786	1.489294411	0.028855941	0.056213158	0	Tumor	PRAD
TCGA-YL-A9WK-01A	2.125214	2.307268	0.06284918	0.1329146	0.01075685	Tumor	PRAD
TCGA-EJ-7788-01A	2.4100695	1.89686133	0.051164678	0.034698823	0.016248915	Tumor	PRAD
TCGA-XK-AAJ3-01A	3.211534179	1.122057696	0.034381728	0.024921465	0.011649302	Tumor	PRAD
TCGA-G9-6342-01A	2.559239904	1.730688177	0.056439573	0.0128795	0.009001175	Tumor	PRAD
TCGA-EJ-5516-01A	2.764866	2.661773	0.03150483	0.0600948	0	Tumor	PRAD
TCGA-EJ-5501-01A	3.120579846	0.96736281	0.027251988	0.057849469	0.011722433	Tumor	PRAD
TCGA-KK-A8I9-01A	3.700987	1.831604	0.005396093	0.05367027	0	Tumor	PRAD
TCGA-EJ-7786-01A	2.980208	1.799089	0.03379614	0.03792673	0.008912893	Tumor	PRAD
TCGA-EJ-5532-01A	3.334947	2.750962	0.0317084	0.03206751	0	Tumor	PRAD
TCGA-EJ-7331-11A	2.543142	3.569157	0.1787097	0.03798132	0.008925852	Normal	PRAD
TCGA-HC-7210-01A	3.227056	2.502393	0.02938148	0.05455291	0.0458285	Tumor	PRAD
TCGA-XQ-A8TB-01A	2.842392287	1.313211309	0.0555389	0.054631778	0	Tumor	PRAD
TCGA-HC-A6HY-01A	2.345112	0.6439174	0.01419005	0.07798362	0	Tumor	PRAD
TCGA-J9-A52B-01A	3.175972	1.243306	0.08293002	0.1107544	0.02653579	Tumor	PRAD
TCGA-EJ-A7NM-01A	1.751823	0.7045145	0.0435012	0.05836266	0.01035489	Tumor	PRAD
TCGA-ZG-A8QY-01A	2.912797	1.836676	0.1120998	0.0618197	0	Tumor	PRAD
TCGA-J4-A6M7-01A	2.178582	1.957468	0.0918448	0.01984565	0.01847678	Tumor	PRAD
TCGA-EJ-7789-11A	1.908211837	2.878749084	0.048306952	0.069291001	0	Normal	PRAD
TCGA-KK-A8ID-01A	2.426989	1.485197	0.01977539	0.02000029	0.009340451	Tumor	PRAD
TCGA-G9-6498-01A	2.299316	1.729041	0.07009786	0.06845219	0	Tumor	PRAD
TCGA-V1-A9ZK-01A	3.397086	2.150253	0.02673525	0.03847317	0.00904262	Tumor	PRAD
TCGA-EJ-7781-01A	3.1773	1.553671	0.0519658	0.01773026	0.008276842	Tumor	PRAD
TCGA-G9-6353-01A	2.172522	1.902458	0.0783045	0.04070511	0.008209214	Tumor	PRAD
TCGA-G9-6499-11A	2.459350318	0.93726858	0.026095659	0.022026541	0	Normal	PRAD
TCGA-J9-A52D-01A	2.551253	0.7980826	0.009549573	0.04765891	0.01122898	Tumor	PRAD
TCGA-EJ-A46F-01A	2.36986679	0.37362263	0.015865259	0.052806665	0.024811091	Tumor	PRAD
TCGA-ZG-A9LB-01A	1.84941044	1.030720534	0.034828632	0	0	Tumor	PRAD
TCGA-KK-A6E3-01A	1.829790393	2.26485852	0.101701839	0.033443937	0	Tumor	PRAD
TCGA-G9-7519-01A	2.443564	1.681051	0.06697502	0.08416999	0	Tumor	PRAD
TCGA-KK-A8IM-01A	3.157094365	1.391399349	0.023204325	0.076785885	0.043376119	Tumor	PRAD
TCGA-M7-A71Z-01A	3.376655	0.3729946	0	0.06118738	0	Tumor	PRAD
TCGA-G9-6378-01A	1.780338	2.149895	0.09267836	0.03747611	0.0262582	Tumor	PRAD
TCGA-VP-AA1N-01A	3.363094	1.629455	0.06168758	0.04073701	0	Tumor	PRAD
TCGA-HC-8266-01A	3.399138725	2.461515862	0.061409966	0.150504598	0	Tumor	PRAD
TCGA-V1-A8X3-01A	2.871569746	1.58687738	0.029497558	0.049382526	0	Tumor	PRAD
TCGA-V1-A9ZG-01A	2.78129147	2.178475723	0.075279599	0.044889536	0.009063625	Tumor	PRAD
TCGA-XK-AAIR-01A	2.021333367	1.662088507	0.02712769	0.096705543	0	Tumor	PRAD
TCGA-EJ-A8FO-01A	2.513126	1.711299	0.05926345	0.06643579	0	Tumor	PRAD
TCGA-CH-5763-01A	2.732005687	1.705763285	0.069611285	0.007494535	0	Tumor	PRAD
TCGA-EJ-7786-11A	2.273000334	2.971014289	0.175717098	0.029415986	0	Normal	PRAD
TCGA-KK-A7AP-01A	2.566219095	0.283100141	0.01603123	0.072861102	0.009452314	Tumor	PRAD
TCGA-G9-6362-11A	1.813246491	1.008642899	0.095761359	0.12770393	0.009289326	Normal	PRAD
TCGA-HC-7077-01A	3.422863	0.6391331	0.003468859	0.04609316	0.008149318	Tumor	PRAD
TCGA-EJ-AB27-01A	2.325505	1.168141	0.03879665	0.0408468	0	Tumor	PRAD
TCGA-HC-8256-01A	2.978216	1.463822	0.02492652	0.04177438	0.009827144	Tumor	PRAD
TCGA-YL-A9WH-01A	2.718534969	0.738808179	0.025938189	0.01463248	0	Tumor	PRAD
TCGA-EJ-A65D-01A	1.87229	0.3259022	0.007619741	0.09349624	0.01786633	Tumor	PRAD
TCGA-G9-6371-01A	2.809929	1.362398	0.01318948	0.022165	0	Tumor	PRAD
TCGA-XK-AAIV-01A	3.903891007	1.454476317	0.047539128	0.013515526	0.05577175	Tumor	PRAD
TCGA-2A-A8VO-01A	2.755273035	1.439266132	0.019417283	0.043282857	0.030345009	Tumor	PRAD
TCGA-V1-A8WV-01A	2.088851389	1.757517347	0.029339787	0.068309367	0.081357625	Tumor	PRAD
TCGA-G9-6351-11A	1.44912	2.213482	0.1265136	0.03771437	0	Normal	PRAD
TCGA-M7-A71Y-01A	2.520147064	1.115858498	0.069626635	0.096882675	0	Tumor	PRAD
TCGA-V1-A9OA-01A	2.698241474	2.121900994	0.027039245	0.067416945	0	Tumor	PRAD
TCGA-VP-A87E-01A	2.83792885	1.680779642	0.02545689	0.008633093	0.012036474	Tumor	PRAD
TCGA-FC-7961-01A	2.612764	2.206923	0.02430209	0.02457803	0.03419328	Tumor	PRAD
TCGA-EJ-7331-01A	3.167244717	2.83327721	0.045405574	0.032946554	0.023073664	Tumor	PRAD
TCGA-G9-6385-01A	2.55816	1.606081	0.0311338	0.06905948	0.00820518	Tumor	PRAD
TCGA-HC-A631-01A	3.369643	0.70134	0.02822046	0.08549143	0.01113346	Tumor	PRAD
TCGA-EJ-A46H-01A	2.432974	3.13711	0.1024623	0.0353645	0	Tumor	PRAD
TCGA-J4-A83I-01A	3.64703	1.17431	0.01923299	0.05129967	0.01810989	Tumor	PRAD
TCGA-V1-A9ZI-01A	2.640530563	1.636998701	0.025087401	0.014150707	0.058353128	Tumor	PRAD
TCGA-KK-A7AY-01A	2.198003564	0.382472639	0.006374256	0.103861969	0	Tumor	PRAD
TCGA-CH-5768-01A	3.023389	1.030245	0.01761429	0.04702572	0.02480679	Tumor	PRAD
TCGA-EJ-5499-01A	2.980529	1.295649	0.02570251	0.01861496	0	Tumor	PRAD
TCGA-ZG-A9L1-01A	1.98567804	1.031329404	0.014945447	0.037496393	0	Tumor	PRAD
TCGA-V1-A9OH-01A	2.829712205	1.526675863	0.042686994	0.051246717	0.014490891	Tumor	PRAD
TCGA-G9-6365-01A	2.207442	2.545615	0.1130686	0.03457194	0.008117268	Tumor	PRAD
TCGA-HC-8265-01A	2.835146606	1.403727336	0.051385063	0.070404075	0.065626171	Tumor	PRAD
TCGA-KK-A8IB-01A	2.913449555	1.053181278	0.014973287	0.008432872	0	Tumor	PRAD
TCGA-KK-A6E7-01A	2.215344	1.771768	0.02602069	0.02507365	0.03488045	Tumor	PRAD
TCGA-CH-5772-01A	2.612418623	2.742834225	0.040815255	0	0.038448548	Tumor	PRAD
TCGA-YL-A9WX-01A	2.713557731	1.836988737	0.041268429	0.063716287	0.007557922	Tumor	PRAD
TCGA-J4-AATV-01A	2.814577	1.455996	0.07196253	0.02178542	0.03031959	Tumor	PRAD
TCGA-G9-7522-01A	2.31921	1.604881	0.06473877	0.06174861	0.006758326	Tumor	PRAD
TCGA-EJ-7328-11A	2.16839	3.697135	0.1959714	0.02419923	0	Normal	PRAD
TCGA-J4-A6G3-01A	2.98649205	1.942324262	0.026897796	0.045057378	0	Tumor	PRAD
TCGA-EJ-7327-11A	2.905684432	1.936763696	0.020253563	0.045131052	0	Normal	PRAD
TCGA-J4-A83M-01A	2.910993941	0.732459855	0.021288428	0.014389245	0.010057884	Tumor	PRAD
TCGA-CH-5748-01A	2.988633	1.379617	0.004149235	0.04142738	0	Tumor	PRAD
TCGA-XJ-A9DQ-01A	2.053787	2.225393	0.07012937	0.06955558	0.009912793	Tumor	PRAD
TCGA-KC-A4BV-01A	2.240893977	2.471355757	0.0752683	0.049246733	0.027703847	Tumor	PRAD
TCGA-EJ-7314-11A	2.28545	3.615091	0.1088596	0.008263736	0	Normal	PRAD
TCGA-HC-A6AO-01A	3.06451533	0.559508848	0	0.121027584	0.019449154	Tumor	PRAD
TCGA-VP-A875-01A	3.133004	0.4324197	0.01153199	0.08832426	0.0180497	Tumor	PRAD
TCGA-G9-6329-01A	1.895860154	1.995519712	0.09165068	0.061343175	0	Tumor	PRAD
TCGA-YJ-A8SW-01A	3.462976	0.6787634	0.02980456	0.006331796	0.02633164	Tumor	PRAD
TCGA-MG-AAMC-01A	2.37518	0.4736001	0	0.07689475	0.0137155	Tumor	PRAD
TCGA-KC-A7F3-01A	3.000085868	0.988541719	0.008419048	0.028190621	0.019733171	Tumor	PRAD
TCGA-EJ-5521-01A	3.710692	0.9766741	0.02777116	0.05563586	0	Tumor	PRAD
TCGA-HC-7213-01A	3.485130043	0.824230876	0.034276191	0.025756725	0	Tumor	PRAD
TCGA-V1-A8MF-01A	3.068607	1.803565	0.02913253	0.03915147	0.01378364	Tumor	PRAD
TCGA-VN-A88L-01A	1.934077	2.000233	0.0575505	0.08799019	0.08928538	Tumor	PRAD
TCGA-CH-5766-01A	3.22069	1.490954	0.02556945	0.09612641	0.008646001	Tumor	PRAD
TCGA-VP-A872-01A	3.927236818	0.774129374	0.053818141	0.060345154	0.042381659	Tumor	PRAD
TCGA-KK-A8IH-01A	3.504262287	0.848513254	0.014447361	0.07162341	0.050360913	Tumor	PRAD
TCGA-J9-A8CN-01A	3.469299	1.756249	0	0.02418541	0	Tumor	PRAD
TCGA-HC-8260-11A	2.185035	1.92627	0.07444079	0.0423013	0	Normal	PRAD
TCGA-HC-7079-01A	3.571332	1.733331	0.03085571	0.04437506	0.02081721	Tumor	PRAD
TCGA-ZG-A9ND-01A	2.622500107	0.738524685	0.021977044	0.048935896	0	Tumor	PRAD
TCGA-G9-6363-11A	2.68697135	1.344026482	0.055988199	0.044591974	0.007880519	Normal	PRAD
TCGA-CH-5739-01A	4.298591454	1.891145568	0.033746163	0.021424468	0.019947448	Tumor	PRAD
TCGA-KK-A8I8-01A	2.34389655	1.256311086	0	0.039325392	0.054601803	Tumor	PRAD
TCGA-EJ-5517-01A	3.1337631	2.541288095	0.094113835	0.041699103	0	Tumor	PRAD
TCGA-VN-A88P-01A	3.062771649	1.911669223	0.011221375	0.055874565	0	Tumor	PRAD
TCGA-EJ-7783-01A	3.166166261	2.244646668	0.041175289	0.037424186	0	Tumor	PRAD
TCGA-EJ-8474-01A	3.27384	1.913219	0.06145896	0.05197399	0	Tumor	PRAD
TCGA-HC-8259-11A	1.779142475	2.698491982	0.045510562	0.075909899	0	Normal	PRAD
TCGA-G9-6342-11A	1.74926285	1.467109086	0.011691146	0.032609424	0	Normal	PRAD
TCGA-EJ-5518-01A	3.716428006	2.53612538	0.03126651	0.024384861	0.011397343	Tumor	PRAD
TCGA-G9-6332-01A	2.857691	0.4894008	0.008892064	0.0444175	0	Tumor	PRAD
TCGA-HC-A6AS-01A	2.748195913	1.511332635	0.02422346	0.0604835	0	Tumor	PRAD
TCGA-KK-A8I6-01A	3.64725536	1.349710244	0.012583003	0.021148831	0.009878936	Tumor	PRAD
TCGA-ZG-A9L2-01A	2.28082	1.439535	0.04961637	0.007073947	0	Tumor	PRAD
TCGA-XJ-A9DX-01A	2.074047692	1.295005777	0.023309701	0.046769896	0	Tumor	PRAD
TCGA-V1-A9OQ-01A	2.908047875	2.626497451	0.020688747	0.101711023	0	Tumor	PRAD
TCGA-V1-A9OX-01A	2.821979803	1.783297485	0.054443493	0.074565584	0	Tumor	PRAD
TCGA-KC-A7F5-01A	2.860706475	0.687451242	0.012951236	0.172074847	0.030292434	Tumor	PRAD
TCGA-HI-7171-01A	3.694864	1.432603	0.01721686	0.04920374	0.01736181	Tumor	PRAD
TCGA-EJ-8469-01A	3.788347481	0.691390218	0.009492914	0.0317588	0	Tumor	PRAD
TCGA-KK-A6E4-01A	2.182173857	1.149522343	0.004149725	0.04822335	0	Tumor	PRAD
TCGA-V1-A8ML-01A	2.495264346	1.092712766	0.014903519	0.025035379	0.011702797	Tumor	PRAD
TCGA-CH-5754-01A	4.35504	1.890202	0.06156409	0.03737871	0.00527611	Tumor	PRAD
TCGA-KK-A8IC-01A	3.411926	1.952591	0.0576571	0.02109445	0.009853433	Tumor	PRAD
TCGA-G9-7509-01A	2.402715	1.665406	0.05738016	0.03746249	0.01055682	Tumor	PRAD
TCGA-EJ-7115-01A	3.695945	1.811337	0.01933505	0.03884844	0	Tumor	PRAD
TCGA-HC-A6AQ-01A	2.161774871	0.956702763	0.008206982	0.047760919	0.00965107	Tumor	PRAD
TCGA-KK-A7AZ-01A	2.074925	0.8051562	0.03140873	0.02651873	0.009309663	Tumor	PRAD
TCGA-G9-6366-01A	3.76879423	0.872751658	0.01567983	0.010591616	0	Tumor	PRAD
TCGA-G9-6354-01A	2.681895095	0.565633469	0.010162148	0.050673584	0	Tumor	PRAD
TCGA-VP-A87K-01A	3.044706	0.9828739	0.01586844	0.03323659	0.03706581	Tumor	PRAD
TCGA-KK-A8IL-01A	4.33944	1.33402	0.01450948	0.08743318	0.02269683	Tumor	PRAD
TCGA-HI-7170-01A	2.994566	2.495618	0.121781	0.02924722	0.01027383	Tumor	PRAD
TCGA-YL-A9WI-01A	3.244679268	0.991272434	0.00516384	0.025927286	0	Tumor	PRAD
TCGA-G9-6339-01A	3.345096	0.8116704	0.02116896	0.0442503	0	Tumor	PRAD
TCGA-V1-A8WW-01A	3.420927	0.9304217	0.0413047	0.01561207	0	Tumor	PRAD
TCGA-CH-5789-01A	2.932933	2.211375	0.04331108	0.02449709	0	Tumor	PRAD
TCGA-FC-A4JI-01A	1.437631	0.1136679	0.02063113	0.08831583	0.009746167	Tumor	PRAD
TCGA-EJ-A65M-01A	3.034723202	1.179667453	0.013768953	0.015464925	0	Tumor	PRAD
TCGA-EJ-A6RA-01A	3.062776	1.619635	0.02022787	0.058876	0.01193385	Tumor	PRAD
TCGA-EJ-5512-01A	2.015095944	1.457508701	0.041227662	0.049499741	0.013990811	Tumor	PRAD
TCGA-EJ-7785-11A	2.04635	3.216449	0.1011484	0.05140813	0	Normal	PRAD
TCGA-M7-A723-01A	2.500548743	1.860010298	0.061743829	0.119020877	0.024530756	Tumor	PRAD
TCGA-G9-6333-11A	2.729069384	2.755450876	0.098933521	0.026316792	0	Normal	PRAD
